job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI08391,Research Scientist,99185,USD,MI,FT,Singapore,M,Singapore,100,"R, Deep Learning, AWS, Statistics, SQL",Master,4,Manufacturing,2025-02-24,2025-05-04,2078,5.1,TechCorp Inc
AI08392,NLP Engineer,121502,USD,SE,PT,Sweden,M,Australia,100,"Python, Kubernetes, Deep Learning, Azure",Associate,9,Gaming,2024-06-07,2024-07-07,2113,7.1,Cognitive Computing
AI08393,AI Specialist,93594,USD,MI,FL,Singapore,L,Finland,0,"Scala, Python, Tableau",Bachelor,3,Automotive,2024-10-09,2024-12-03,1431,7.6,Advanced Robotics
AI08394,Principal Data Scientist,86268,USD,MI,FL,Canada,S,South Korea,100,"PyTorch, Spark, Deep Learning",PhD,4,Manufacturing,2024-08-13,2024-09-18,1944,6.8,Smart Analytics
AI08395,Data Scientist,158289,USD,SE,CT,Denmark,L,Austria,0,"MLOps, Deep Learning, Mathematics",Associate,5,Media,2024-01-14,2024-03-08,2154,8.1,Neural Networks Co
AI08396,AI Consultant,71217,USD,EN,PT,Australia,L,Australia,100,"Statistics, Scala, MLOps, Spark",PhD,1,Telecommunications,2024-11-14,2024-12-17,1479,10,Algorithmic Solutions
AI08397,Research Scientist,225275,USD,EX,FT,Sweden,L,Sweden,50,"Azure, Scala, Python, Mathematics, Docker",Master,11,Government,2024-12-27,2025-01-21,1747,6.1,TechCorp Inc
AI08398,Data Engineer,84140,GBP,EN,PT,United Kingdom,L,United Kingdom,50,"Statistics, SQL, Computer Vision",Master,0,Technology,2024-03-26,2024-05-03,1918,5.2,AI Innovations
AI08399,ML Ops Engineer,269323,EUR,EX,CT,Germany,L,Denmark,50,"Python, TensorFlow, Kubernetes, AWS, Docker",Bachelor,18,Technology,2025-03-11,2025-04-20,965,8,DeepTech Ventures
AI08400,Deep Learning Engineer,129784,USD,SE,FT,Sweden,M,Sweden,50,"Azure, Python, SQL, Computer Vision",PhD,9,Energy,2025-02-22,2025-04-08,2472,9.7,Autonomous Tech
AI08401,AI Research Scientist,60105,USD,MI,FL,Japan,S,Japan,0,"GCP, Linux, Deep Learning, MLOps, Python",Associate,3,Retail,2024-07-21,2024-09-04,1158,7.6,AI Innovations
AI08402,AI Specialist,73888,USD,EN,PT,United States,M,United States,100,"Linux, Mathematics, Python",PhD,1,Gaming,2024-08-27,2024-09-17,1631,8.9,Digital Transformation LLC
AI08403,Principal Data Scientist,90097,USD,SE,PT,Finland,L,Finland,50,"Data Visualization, Java, Statistics, Git",Bachelor,5,Automotive,2024-05-06,2024-07-13,1340,9.5,Cloud AI Solutions
AI08404,Machine Learning Engineer,105867,USD,EN,PT,Switzerland,L,Switzerland,50,"Java, PyTorch, NLP, Git, AWS",Associate,1,Media,2024-06-29,2024-08-23,1744,5.9,Advanced Robotics
AI08405,AI Architect,153245,USD,SE,FL,United States,M,United States,0,"Docker, Tableau, SQL",PhD,5,Transportation,2024-07-20,2024-09-08,2030,9.2,TechCorp Inc
AI08406,Data Scientist,142915,EUR,EX,FL,Germany,S,Germany,50,"Java, SQL, Hadoop, Spark",Associate,17,Real Estate,2025-02-18,2025-04-02,1062,5.6,Smart Analytics
AI08407,AI Research Scientist,136102,USD,SE,PT,Norway,M,Norway,50,"Scala, Java, Mathematics",Associate,8,Manufacturing,2024-01-22,2024-03-29,1492,5.9,Quantum Computing Inc
AI08408,Robotics Engineer,67862,USD,EN,PT,Norway,M,Norway,100,"Git, Azure, Scala, PyTorch, Python",Bachelor,1,Telecommunications,2025-02-09,2025-04-02,572,8.9,AI Innovations
AI08409,Data Engineer,252220,USD,EX,CT,Switzerland,L,Switzerland,100,"R, Statistics, SQL, AWS, PyTorch",Master,15,Media,2024-12-01,2025-01-17,1482,9.7,Smart Analytics
AI08410,Data Analyst,98255,USD,SE,CT,Finland,L,Finland,0,"SQL, MLOps, Docker, PyTorch, Statistics",PhD,7,Finance,2025-03-17,2025-05-17,2455,6.9,Predictive Systems
AI08411,AI Research Scientist,39408,USD,EN,FL,China,M,China,0,"Python, Computer Vision, NLP",Associate,0,Government,2024-04-14,2024-05-04,2482,5.3,DeepTech Ventures
AI08412,Data Analyst,46924,USD,EN,FT,India,S,India,50,"Deep Learning, Computer Vision, Tableau",Bachelor,0,Finance,2024-08-28,2024-09-25,1305,8.7,Neural Networks Co
AI08413,Autonomous Systems Engineer,48327,USD,MI,PT,China,S,China,0,"Scala, Linux, Tableau, AWS",Master,3,Government,2024-04-05,2024-06-10,1910,6,Algorithmic Solutions
AI08414,AI Product Manager,94234,USD,SE,PT,Japan,S,Japan,50,"Scala, GCP, Data Visualization, Deep Learning",Master,7,Finance,2024-06-16,2024-07-22,2459,8.6,Neural Networks Co
AI08415,AI Architect,85434,USD,MI,FT,Ireland,L,Ireland,50,"Hadoop, Mathematics, Tableau, Linux, Git",Master,4,Telecommunications,2024-08-03,2024-10-02,1155,5,Digital Transformation LLC
AI08416,Robotics Engineer,77543,USD,EN,CT,Sweden,L,Sweden,50,"Scala, Tableau, Python",Master,1,Consulting,2024-08-08,2024-10-04,1537,9.9,Algorithmic Solutions
AI08417,Computer Vision Engineer,119458,GBP,SE,CT,United Kingdom,M,United Kingdom,0,"TensorFlow, Python, AWS, Java",Associate,6,Automotive,2025-02-19,2025-04-13,1005,7.2,AI Innovations
AI08418,Data Scientist,48500,USD,EN,PT,Austria,S,Austria,50,"Statistics, Python, MLOps",Associate,1,Gaming,2024-10-19,2024-12-19,1691,9.1,Digital Transformation LLC
AI08419,NLP Engineer,62394,USD,MI,PT,India,L,Ireland,100,"Python, TensorFlow, Java, Computer Vision",Master,4,Transportation,2024-11-18,2025-01-25,2038,7.2,Digital Transformation LLC
AI08420,AI Software Engineer,155132,USD,SE,FL,Singapore,L,Japan,50,"MLOps, Python, Spark, TensorFlow, SQL",Bachelor,9,Finance,2025-01-17,2025-02-12,1671,8.9,Cloud AI Solutions
AI08421,AI Product Manager,175079,GBP,EX,FL,United Kingdom,M,United Kingdom,0,"PyTorch, Java, TensorFlow",Associate,10,Telecommunications,2025-03-13,2025-05-23,1795,8.8,Advanced Robotics
AI08422,Research Scientist,142883,GBP,SE,CT,United Kingdom,L,China,0,"Computer Vision, TensorFlow, SQL, Statistics, Tableau",Master,8,Energy,2024-09-23,2024-10-23,549,7.9,Future Systems
AI08423,AI Product Manager,128592,EUR,SE,FL,France,M,South Korea,50,"PyTorch, Statistics, Python, Scala",PhD,8,Real Estate,2024-05-13,2024-07-15,908,6.6,Digital Transformation LLC
AI08424,Principal Data Scientist,224437,EUR,EX,CT,France,M,France,100,"Kubernetes, Java, Tableau",PhD,17,Telecommunications,2024-01-15,2024-02-03,1405,8.2,Predictive Systems
AI08425,Machine Learning Engineer,133197,USD,SE,FL,Sweden,M,Sweden,0,"Computer Vision, Deep Learning, Python",PhD,6,Automotive,2024-12-31,2025-01-31,885,9.8,DeepTech Ventures
AI08426,Deep Learning Engineer,62299,EUR,EN,CT,Netherlands,M,Switzerland,50,"Git, GCP, NLP, Kubernetes, Hadoop",Master,1,Technology,2024-03-21,2024-06-02,828,6.9,Autonomous Tech
AI08427,Autonomous Systems Engineer,96875,USD,SE,FL,Japan,M,Japan,100,"Azure, Python, Deep Learning, TensorFlow, Git",Master,6,Real Estate,2025-01-23,2025-03-21,1616,5.2,AI Innovations
AI08428,NLP Engineer,250432,USD,EX,FL,Switzerland,M,South Korea,100,"Computer Vision, Python, AWS, MLOps, GCP",Bachelor,11,Media,2025-03-05,2025-05-16,891,7.6,Digital Transformation LLC
AI08429,Data Analyst,68584,GBP,EN,CT,United Kingdom,L,Finland,0,"Docker, NLP, R",Associate,0,Energy,2024-07-31,2024-09-29,2029,5.5,Digital Transformation LLC
AI08430,Computer Vision Engineer,77967,GBP,EN,PT,United Kingdom,L,United Kingdom,50,"Python, Azure, Statistics",Bachelor,0,Real Estate,2024-01-12,2024-03-12,1297,9.5,Predictive Systems
AI08431,AI Research Scientist,68227,USD,EN,FT,Singapore,L,Finland,50,"Git, Statistics, R, Java, Hadoop",Master,0,Technology,2024-01-13,2024-01-28,1495,7.4,Quantum Computing Inc
AI08432,Data Analyst,193345,USD,EX,FL,India,L,India,100,"TensorFlow, Mathematics, Azure, AWS, Python",Bachelor,16,Healthcare,2024-06-23,2024-07-16,1254,7.3,Autonomous Tech
AI08433,Data Scientist,75768,EUR,EN,FT,Netherlands,S,Netherlands,0,"Tableau, NLP, AWS, Linux, Azure",Bachelor,1,Real Estate,2024-06-30,2024-08-16,2170,5.3,Autonomous Tech
AI08434,Machine Learning Researcher,174322,USD,EX,FT,Austria,M,Austria,50,"Git, Mathematics, Statistics, Kubernetes, Deep Learning",PhD,14,Technology,2024-11-22,2025-01-12,1830,7.5,Autonomous Tech
AI08435,AI Research Scientist,178876,GBP,EX,PT,United Kingdom,M,United Kingdom,50,"Scala, PyTorch, Statistics",Bachelor,12,Transportation,2024-12-24,2025-01-15,528,6.2,Cloud AI Solutions
AI08436,Data Scientist,154897,USD,EX,CT,Canada,M,Canada,50,"AWS, Kubernetes, Linux, MLOps, GCP",Bachelor,11,Education,2024-01-27,2024-03-12,1213,6.8,DataVision Ltd
AI08437,Computer Vision Engineer,191284,USD,SE,CT,Switzerland,S,Singapore,0,"TensorFlow, NLP, Docker",Master,8,Retail,2024-02-23,2024-03-13,1807,7.8,Smart Analytics
AI08438,Autonomous Systems Engineer,82381,USD,SE,FT,Japan,S,Japan,50,"R, NLP, Linux, Mathematics",Associate,8,Retail,2024-02-20,2024-03-08,2470,6.7,Advanced Robotics
AI08439,Robotics Engineer,149237,USD,EX,FT,Canada,M,Canada,100,"Scala, Azure, MLOps, Python, Tableau",Bachelor,14,Transportation,2025-04-28,2025-06-09,926,5.8,Predictive Systems
AI08440,AI Specialist,150769,USD,SE,PT,Sweden,L,Denmark,100,"GCP, Deep Learning, MLOps, Docker, Linux",PhD,6,Transportation,2024-10-26,2024-12-28,2018,6.4,AI Innovations
AI08441,AI Software Engineer,249700,USD,EX,FT,Denmark,S,Denmark,100,"GCP, Python, Statistics, Tableau",Master,13,Technology,2024-04-17,2024-05-28,1491,9.6,Smart Analytics
AI08442,NLP Engineer,46116,USD,MI,CT,Finland,S,Norway,100,"GCP, Git, R, SQL",Master,2,Healthcare,2024-07-20,2024-08-21,2343,9.6,Predictive Systems
AI08443,Research Scientist,115955,USD,SE,CT,Canada,M,Canada,50,"TensorFlow, Kubernetes, GCP, Git, NLP",Bachelor,5,Media,2024-08-17,2024-09-03,2366,6.3,Advanced Robotics
AI08444,NLP Engineer,140277,USD,EX,PT,Australia,M,Japan,50,"Java, SQL, Git, Mathematics",Bachelor,14,Automotive,2024-06-05,2024-07-28,2072,8.5,DeepTech Ventures
AI08445,AI Architect,68074,USD,MI,FL,Israel,S,Israel,100,"Scala, Tableau, Kubernetes, MLOps",PhD,3,Media,2024-07-09,2024-08-08,1587,9.2,Quantum Computing Inc
AI08446,Computer Vision Engineer,143134,EUR,EX,FT,Germany,M,Germany,0,"Hadoop, Scala, Spark, SQL, Mathematics",Associate,13,Real Estate,2025-02-23,2025-03-10,1198,9.6,DataVision Ltd
AI08447,ML Ops Engineer,77696,USD,MI,CT,Israel,M,Israel,0,"Kubernetes, Python, Azure, Spark",Associate,3,Automotive,2024-12-19,2025-02-04,2097,6.1,DeepTech Ventures
AI08448,Head of AI,69560,USD,MI,PT,Ireland,L,Ireland,50,"GCP, Data Visualization, Python, Java",PhD,4,Real Estate,2024-06-14,2024-08-26,1455,7.8,DataVision Ltd
AI08449,Deep Learning Engineer,183977,GBP,EX,FT,United Kingdom,M,United Kingdom,0,"Statistics, Linux, Spark",Master,17,Telecommunications,2024-08-09,2024-09-17,2250,6.8,Autonomous Tech
AI08450,AI Consultant,121100,USD,SE,PT,Finland,L,Finland,100,"MLOps, Mathematics, Data Visualization",Master,7,Telecommunications,2025-04-02,2025-05-27,1997,7.1,Quantum Computing Inc
AI08451,Research Scientist,65035,USD,SE,PT,South Korea,S,South Korea,100,"Mathematics, Azure, Tableau",Bachelor,7,Government,2025-03-31,2025-05-18,1378,5.5,Autonomous Tech
AI08452,Computer Vision Engineer,42189,USD,EN,FL,India,L,India,50,"MLOps, Azure, Hadoop",Associate,0,Energy,2024-10-17,2024-11-16,1569,6.9,Algorithmic Solutions
AI08453,AI Software Engineer,132701,EUR,SE,PT,Netherlands,S,Netherlands,50,"Linux, Deep Learning, Kubernetes, TensorFlow",Associate,6,Consulting,2024-08-15,2024-09-16,2297,6.1,Predictive Systems
AI08454,Data Scientist,190756,USD,SE,PT,Norway,L,Norway,50,"SQL, AWS, Spark, Computer Vision",Master,6,Consulting,2024-12-13,2024-12-31,1873,9.7,Digital Transformation LLC
AI08455,Deep Learning Engineer,128834,USD,MI,FL,United States,M,United States,0,"Kubernetes, PyTorch, R",Master,3,Energy,2024-08-04,2024-09-08,1668,5.1,DeepTech Ventures
AI08456,Research Scientist,237757,EUR,EX,PT,France,L,France,50,"SQL, TensorFlow, Computer Vision",PhD,14,Automotive,2024-02-17,2024-04-11,1460,5.7,DataVision Ltd
AI08457,Deep Learning Engineer,49942,USD,MI,FL,Japan,S,Japan,100,"Linux, Hadoop, Azure, Statistics, SQL",Master,3,Technology,2024-01-05,2024-03-11,2283,8.6,DeepTech Ventures
AI08458,Robotics Engineer,203882,GBP,EX,FL,United Kingdom,S,United Kingdom,0,"SQL, Docker, Data Visualization, Computer Vision",Bachelor,18,Healthcare,2024-11-09,2024-12-01,714,9,Predictive Systems
AI08459,Deep Learning Engineer,101255,USD,SE,FL,India,M,India,0,"AWS, R, Linux, NLP",PhD,9,Real Estate,2024-05-07,2024-07-10,2294,8,Quantum Computing Inc
AI08460,ML Ops Engineer,74769,USD,EN,CT,Canada,L,Germany,100,"Git, Hadoop, Java, PyTorch",Associate,0,Healthcare,2024-12-10,2025-02-10,1697,7.3,DataVision Ltd
AI08461,Data Scientist,83470,USD,SE,FT,Israel,L,South Korea,0,"Deep Learning, Java, Python, AWS, Mathematics",PhD,7,Government,2024-05-10,2024-06-28,1354,8.2,Machine Intelligence Group
AI08462,AI Architect,95255,EUR,MI,FL,France,M,France,100,"Python, Git, Spark",PhD,4,Consulting,2024-09-19,2024-10-15,1563,8.9,Digital Transformation LLC
AI08463,Machine Learning Engineer,262857,USD,EX,CT,Sweden,L,Ireland,0,"GCP, PyTorch, Python, Git",Bachelor,15,Automotive,2024-09-16,2024-10-30,1386,7.9,Predictive Systems
AI08464,Head of AI,171534,USD,SE,FT,Norway,L,Norway,100,"Linux, Java, Computer Vision",Bachelor,9,Automotive,2024-03-15,2024-05-14,1757,6,Advanced Robotics
AI08465,AI Consultant,58804,USD,MI,FT,Finland,M,Denmark,0,"Git, R, MLOps, SQL",Bachelor,2,Healthcare,2024-01-12,2024-01-28,2463,9.1,Quantum Computing Inc
AI08466,AI Specialist,51543,USD,EN,PT,India,M,India,100,"NLP, Python, R, Deep Learning",Bachelor,0,Real Estate,2025-01-12,2025-02-08,1725,7.2,DataVision Ltd
AI08467,Machine Learning Engineer,73956,USD,MI,PT,Austria,M,Austria,50,"Tableau, Python, Computer Vision",PhD,2,Gaming,2024-04-02,2024-05-28,1517,6.6,Advanced Robotics
AI08468,Machine Learning Researcher,34660,USD,EN,FL,Ireland,S,Ireland,100,"R, Computer Vision, Git",Master,1,Media,2025-01-07,2025-02-11,834,5.6,DataVision Ltd
AI08469,Robotics Engineer,104399,USD,EX,FT,India,M,India,50,"TensorFlow, Git, Statistics, Azure",Bachelor,13,Government,2025-02-24,2025-04-19,561,7.7,Neural Networks Co
AI08470,Machine Learning Engineer,174577,USD,EX,CT,Israel,L,Israel,50,"Kubernetes, PyTorch, Docker",Associate,11,Consulting,2024-07-12,2024-08-15,1302,6.5,Neural Networks Co
AI08471,Research Scientist,101291,GBP,MI,FT,United Kingdom,S,United Kingdom,50,"Hadoop, Java, NLP, Linux, R",Associate,2,Real Estate,2024-01-29,2024-03-19,648,6,AI Innovations
AI08472,Robotics Engineer,34551,USD,EN,FT,India,S,Ireland,50,"Kubernetes, Computer Vision, TensorFlow",Associate,1,Consulting,2025-01-23,2025-02-24,1836,9,Advanced Robotics
AI08473,Machine Learning Engineer,86219,USD,MI,PT,Norway,S,Norway,100,"TensorFlow, Docker, SQL, Java",PhD,2,Media,2024-08-08,2024-10-14,1927,9.1,Future Systems
AI08474,Principal Data Scientist,212320,USD,EX,PT,Norway,S,Norway,0,"Azure, Java, Statistics",Bachelor,18,Telecommunications,2024-01-26,2024-03-24,524,7.7,Machine Intelligence Group
AI08475,AI Research Scientist,102724,USD,SE,FL,China,M,China,100,"AWS, Hadoop, Tableau, NLP, SQL",PhD,9,Media,2024-10-06,2024-11-29,1813,7.4,Algorithmic Solutions
AI08476,Research Scientist,85016,EUR,MI,PT,France,S,Sweden,50,"Data Visualization, Scala, Azure, Deep Learning, NLP",Bachelor,4,Consulting,2024-05-14,2024-05-30,871,5.2,Future Systems
AI08477,Deep Learning Engineer,70929,USD,EN,FT,Canada,M,Canada,100,"Python, TensorFlow, Computer Vision, Statistics",Master,0,Manufacturing,2024-06-16,2024-07-23,1079,5.1,Smart Analytics
AI08478,AI Product Manager,55871,USD,MI,FL,Japan,S,Japan,50,"Linux, Python, Scala, Java, TensorFlow",PhD,3,Gaming,2024-09-12,2024-10-13,1871,5,Autonomous Tech
AI08479,Machine Learning Researcher,196991,EUR,EX,FT,France,S,Norway,50,"Scala, Deep Learning, Java, Azure, SQL",Master,10,Media,2024-09-20,2024-10-05,1017,9.3,DataVision Ltd
AI08480,Machine Learning Researcher,131631,USD,EX,PT,Sweden,S,Sweden,100,"Python, Linux, Mathematics, SQL",Master,11,Transportation,2024-09-14,2024-11-24,672,6.7,Smart Analytics
AI08481,AI Architect,36614,USD,EN,PT,India,S,Singapore,50,"Deep Learning, Mathematics, Linux, Data Visualization",PhD,1,Gaming,2024-12-25,2025-03-02,2312,6.9,DataVision Ltd
AI08482,AI Product Manager,81309,EUR,MI,FL,Germany,M,United States,50,"Python, NLP, Kubernetes, R",Associate,2,Real Estate,2024-10-21,2024-12-06,918,7.3,Machine Intelligence Group
AI08483,AI Product Manager,158407,EUR,EX,FL,France,M,Austria,100,"Azure, Deep Learning, Python, AWS",Master,14,Retail,2025-03-26,2025-06-03,2235,9.8,Digital Transformation LLC
AI08484,Deep Learning Engineer,37930,USD,EN,FL,Japan,M,Japan,0,"Spark, PyTorch, SQL",Master,0,Automotive,2025-02-23,2025-04-30,619,6,Quantum Computing Inc
AI08485,AI Consultant,76791,USD,EN,PT,Canada,L,Canada,0,"Java, PyTorch, Statistics, Azure, TensorFlow",Bachelor,1,Energy,2024-01-06,2024-03-02,2464,7.1,Predictive Systems
AI08486,Deep Learning Engineer,251576,USD,EX,CT,United States,L,United States,100,"Linux, Scala, NLP, Spark",PhD,10,Technology,2025-01-08,2025-03-12,2281,6.6,DataVision Ltd
AI08487,Machine Learning Engineer,191320,EUR,EX,FL,Netherlands,L,Netherlands,0,"Kubernetes, Docker, Computer Vision, Data Visualization, AWS",PhD,14,Manufacturing,2025-04-29,2025-06-13,701,5.6,DataVision Ltd
AI08488,ML Ops Engineer,62707,USD,MI,FL,Japan,S,Japan,0,"Git, Tableau, Scala, MLOps, AWS",PhD,3,Energy,2025-04-23,2025-07-05,1545,9.6,TechCorp Inc
AI08489,Research Scientist,64459,USD,MI,PT,China,S,China,0,"GCP, SQL, PyTorch, R",PhD,4,Automotive,2024-05-03,2024-06-24,1278,8.9,Quantum Computing Inc
AI08490,Robotics Engineer,113397,USD,MI,FT,Sweden,L,Sweden,50,"Kubernetes, Scala, Mathematics, AWS",Master,3,Media,2024-09-21,2024-10-20,836,8.3,Algorithmic Solutions
AI08491,Data Analyst,161148,EUR,SE,FL,Germany,L,Germany,50,"Azure, PyTorch, Linux",Bachelor,5,Technology,2025-01-05,2025-01-30,1502,9.6,Algorithmic Solutions
AI08492,Autonomous Systems Engineer,80017,EUR,EN,PT,Netherlands,M,Netherlands,0,"GCP, Tableau, MLOps",Master,1,Finance,2024-01-09,2024-02-10,1981,7,Predictive Systems
AI08493,Head of AI,79789,EUR,EN,FL,France,L,France,0,"Python, Hadoop, TensorFlow, AWS",Bachelor,0,Education,2025-02-11,2025-04-20,1323,8.6,Digital Transformation LLC
AI08494,Machine Learning Engineer,67554,USD,MI,FL,Austria,L,Austria,0,"Hadoop, Azure, Java, Spark",Master,2,Media,2024-07-22,2024-08-14,812,5,Machine Intelligence Group
AI08495,AI Software Engineer,80479,USD,SE,CT,Japan,M,Japan,100,"Azure, Python, Scala, Computer Vision",Associate,6,Finance,2024-03-29,2024-04-23,2159,9.9,DeepTech Ventures
AI08496,AI Consultant,178112,USD,SE,CT,Switzerland,M,Switzerland,50,"Tableau, Deep Learning, R, MLOps, TensorFlow",PhD,6,Education,2024-09-16,2024-10-19,2273,7.1,DataVision Ltd
AI08497,Principal Data Scientist,82223,USD,EN,FL,Singapore,L,Singapore,100,"Data Visualization, Java, Kubernetes, Hadoop",Bachelor,0,Automotive,2024-12-06,2025-02-01,1968,6.8,Predictive Systems
AI08498,Deep Learning Engineer,225136,USD,EX,PT,Switzerland,L,Israel,50,"Scala, GCP, NLP",Master,12,Gaming,2025-02-28,2025-04-27,2213,5.1,Algorithmic Solutions
AI08499,AI Specialist,57831,USD,MI,CT,India,M,India,0,"MLOps, PyTorch, Scala, R",PhD,2,Education,2024-04-16,2024-05-24,1643,7.8,Cognitive Computing
AI08500,Deep Learning Engineer,91127,GBP,MI,FL,United Kingdom,M,United Kingdom,100,"SQL, Linux, Tableau, R",Bachelor,2,Retail,2024-05-26,2024-07-23,1129,7.7,AI Innovations
AI08501,Robotics Engineer,112773,USD,SE,FL,Canada,M,Canada,50,"Linux, SQL, Git, Hadoop, GCP",Master,5,Finance,2024-10-30,2024-12-13,983,6.6,Cognitive Computing
AI08502,AI Specialist,165249,USD,SE,CT,United States,L,United States,50,"Kubernetes, Statistics, Data Visualization, SQL",Associate,6,Automotive,2024-11-02,2025-01-04,586,9.7,Advanced Robotics
AI08503,Research Scientist,53800,USD,EN,PT,South Korea,L,South Korea,0,"Data Visualization, Linux, Deep Learning",Master,0,Technology,2024-06-17,2024-08-21,1949,8.5,Quantum Computing Inc
AI08504,Data Engineer,117610,USD,EX,PT,Finland,L,Finland,50,"Java, TensorFlow, Mathematics",Master,18,Telecommunications,2024-11-22,2024-12-18,1086,8.7,DeepTech Ventures
AI08505,AI Product Manager,41663,USD,EN,FT,Finland,M,United Kingdom,50,"AWS, Linux, TensorFlow, Computer Vision",Master,0,Energy,2024-01-31,2024-03-21,1959,9.2,TechCorp Inc
AI08506,AI Consultant,82735,USD,SE,FT,Finland,S,Japan,0,"Spark, Scala, Data Visualization, Hadoop",PhD,8,Telecommunications,2025-04-20,2025-06-21,888,6.2,Advanced Robotics
AI08507,Autonomous Systems Engineer,50658,USD,EN,FT,Australia,S,Singapore,100,"Computer Vision, SQL, R",Master,0,Manufacturing,2025-02-27,2025-04-22,1518,7.7,Advanced Robotics
AI08508,AI Research Scientist,159757,USD,SE,CT,Norway,L,Norway,100,"Scala, Git, NLP, Linux, Docker",Associate,8,Healthcare,2024-06-19,2024-08-16,1007,5.6,Machine Intelligence Group
AI08509,AI Product Manager,99434,EUR,MI,FT,Germany,M,India,0,"Python, Docker, Hadoop",Bachelor,4,Retail,2024-05-04,2024-07-15,1825,8.1,Quantum Computing Inc
AI08510,AI Consultant,147970,USD,SE,FL,Canada,L,Germany,50,"Kubernetes, Java, Scala",Master,9,Media,2025-01-27,2025-04-03,914,7.4,Cloud AI Solutions
AI08511,AI Research Scientist,174698,USD,EX,CT,Singapore,M,Singapore,0,"Mathematics, PyTorch, NLP",PhD,16,Technology,2024-09-26,2024-10-10,1018,9.9,Cloud AI Solutions
AI08512,AI Specialist,97354,USD,MI,FL,Sweden,S,Sweden,0,"SQL, AWS, PyTorch, GCP, Spark",Associate,4,Automotive,2025-01-10,2025-02-19,1629,6,Neural Networks Co
AI08513,Principal Data Scientist,145129,EUR,SE,FL,Germany,M,Germany,50,"Spark, MLOps, AWS, Linux",PhD,9,Gaming,2024-02-18,2024-03-25,1349,7.5,Advanced Robotics
